points,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_name,team_long_name1
3,1140,9984,10000,1,2,1,2012/2013,SV Zulte-Waregem,KSV Cercle Brugge
0,1141,8342,1773,3,1,1,2012/2013,Oud-Heverlee Leuven,Club Brugge KV
3,1142,9985,9998,0,1,1,2012/2013,RAEC Mons,Standard de Liège
3,1143,9993,9987,0,2,1,2012/2013,KRC Genk,Beerschot AC
0,1144,9986,9989,1,0,1,2012/2013,Lierse SK,Sporting Charleroi
1,1145,9994,10000,1,1,1,2012/2013,SV Zulte-Waregem,Sporting Lokeren
0,1146,8571,9991,1,0,1,2012/2013,KAA Gent,KV Kortrijk
0,1147,8203,9984,2,0,1,2012/2013,KSV Cercle Brugge,KV Mechelen
3,1148,8475,8635,1,2,1,2012/2013,RSC Anderlecht,Waasland-Beveren
0,1149,8635,9986,2,0,1,2012/2013,Sporting Charleroi,RSC Anderlecht
0,1150,9987,8571,2,0,1,2012/2013,KV Kortrijk,KRC Genk
0,1151,10000,8475,2,0,1,2012/2013,Waasland-Beveren,SV Zulte-Waregem
1,1152,1773,9993,1,1,1,2012/2013,Beerschot AC,Oud-Heverlee Leuven
1,1153,9994,8342,1,1,1,2012/2013,Club Brugge KV,Sporting Lokeren
3,1154,9989,8203,0,2,1,2012/2013,KV Mechelen,Lierse SK
3,1155,9998,9991,0,2,1,2012/2013,KAA Gent,RAEC Mons
3,1156,9984,9985,0,1,1,2012/2013,Standard de Liège,KSV Cercle Brugge
1,1157,8342,8635,2,2,1,2012/2013,RSC Anderlecht,Club Brugge KV
1,1158,9985,9987,0,0,1,2012/2013,KRC Genk,Standard de Liège
0,1159,9991,9984,2,0,1,2012/2013,KSV Cercle Brugge,KAA Gent
3,1160,9993,9989,1,3,1,2012/2013,Lierse SK,Beerschot AC
3,1161,9986,10000,0,1,1,2012/2013,SV Zulte-Waregem,Sporting Charleroi
3,1162,8571,9998,0,1,1,2012/2013,RAEC Mons,KV Kortrijk
3,1163,8203,1773,1,2,1,2012/2013,Oud-Heverlee Leuven,KV Mechelen
1,1164,8475,9994,0,0,1,2012/2013,Sporting Lokeren,Waasland-Beveren
0,1165,8635,8203,1,0,1,2012/2013,KV Mechelen,RSC Anderlecht
0,1166,9987,9991,3,2,1,2012/2013,KAA Gent,KRC Genk
3,1167,10000,8342,1,2,1,2012/2013,Club Brugge KV,SV Zulte-Waregem
3,1168,1773,9985,0,4,1,2012/2013,Standard de Liège,Oud-Heverlee Leuven
1,1169,9994,9986,1,1,1,2012/2013,Sporting Charleroi,Sporting Lokeren
0,1170,9989,8571,1,0,1,2012/2013,KV Kortrijk,Lierse SK
0,1171,8475,9993,3,2,1,2012/2013,Beerschot AC,Waasland-Beveren
3,1172,9984,9998,1,3,1,2012/2013,RAEC Mons,KSV Cercle Brugge
0,1173,9985,8475,3,1,1,2012/2013,Waasland-Beveren,Standard de Liège
0,1174,9987,9994,1,0,1,2012/2013,Sporting Lokeren,KRC Genk
1,1175,9991,1773,1,1,1,2012/2013,Oud-Heverlee Leuven,KAA Gent
1,1176,9993,10000,1,1,1,2012/2013,SV Zulte-Waregem,Beerschot AC
3,1177,8571,9986,0,1,1,2012/2013,Sporting Charleroi,KV Kortrijk
1,1178,8203,8342,3,3,1,2012/2013,Club Brugge KV,KV Mechelen
1,1179,9998,9989,1,1,1,2012/2013,Lierse SK,RAEC Mons
3,1180,9984,8635,0,3,1,2012/2013,RSC Anderlecht,KSV Cercle Brugge
0,1181,8342,9989,3,0,1,2012/2013,Lierse SK,Club Brugge KV
3,1182,9985,9994,0,2,1,2012/2013,Sporting Lokeren,Standard de Liège
1,1183,9991,8635,1,1,1,2012/2013,RSC Anderlecht,KAA Gent
0,1184,9993,9984,3,1,1,2012/2013,KSV Cercle Brugge,Beerschot AC
0,1185,9986,8475,3,0,1,2012/2013,Waasland-Beveren,Sporting Charleroi
1,1186,8571,1773,0,0,1,2012/2013,Oud-Heverlee Leuven,KV Kortrijk
3,1187,8203,10000,2,3,1,2012/2013,SV Zulte-Waregem,KV Mechelen
3,1188,9998,9987,1,5,1,2012/2013,KRC Genk,RAEC Mons
0,1189,8342,9993,3,1,1,2012/2013,Beerschot AC,Club Brugge KV
0,1190,8635,9998,2,1,1,2012/2013,RAEC Mons,RSC Anderlecht
3,1191,9986,9985,2,6,1,2012/2013,Standard de Liège,Sporting Charleroi
0,1192,10000,8571,2,0,1,2012/2013,KV Kortrijk,SV Zulte-Waregem
0,1193,1773,9984,3,2,1,2012/2013,KSV Cercle Brugge,Oud-Heverlee Leuven
0,1194,9994,8203,2,1,1,2012/2013,KV Mechelen,Sporting Lokeren
1,1195,9989,9987,1,1,1,2012/2013,KRC Genk,Lierse SK
3,1196,8475,9991,0,2,1,2012/2013,KAA Gent,Waasland-Beveren
0,1197,9985,8203,3,2,1,2012/2013,KV Mechelen,Standard de Liège
0,1198,9987,10000,2,0,1,2012/2013,SV Zulte-Waregem,KRC Genk
0,1199,9991,9994,2,1,1,2012/2013,Sporting Lokeren,KAA Gent
0,1200,9993,9986,2,0,1,2012/2013,Sporting Charleroi,Beerschot AC
1,1201,1773,8635,1,1,1,2012/2013,RSC Anderlecht,Oud-Heverlee Leuven
0,1202,8571,8475,2,1,1,2012/2013,Waasland-Beveren,KV Kortrijk
3,1203,9998,8342,1,3,1,2012/2013,Club Brugge KV,RAEC Mons
3,1204,9984,9989,0,3,1,2012/2013,Lierse SK,KSV Cercle Brugge
0,1205,8342,9985,4,2,1,2012/2013,Standard de Liège,Club Brugge KV
1,1206,8635,9987,2,2,1,2012/2013,KRC Genk,RSC Anderlecht
1,1207,9986,9991,1,1,1,2012/2013,KAA Gent,Sporting Charleroi
3,1208,10000,9998,2,4,1,2012/2013,RAEC Mons,SV Zulte-Waregem
3,1209,9994,8571,0,1,1,2012/2013,KV Kortrijk,Sporting Lokeren
3,1210,8203,9993,0,2,1,2012/2013,Beerschot AC,KV Mechelen
1,1211,9989,1773,1,1,1,2012/2013,Oud-Heverlee Leuven,Lierse SK
0,1212,8475,9984,2,0,1,2012/2013,KSV Cercle Brugge,Waasland-Beveren
1,1213,9987,8475,1,1,1,2012/2013,Waasland-Beveren,KRC Genk
3,1214,9991,8203,0,2,1,2012/2013,KV Mechelen,KAA Gent
0,1215,9993,9985,3,2,1,2012/2013,Standard de Liège,Beerschot AC
3,1216,1773,10000,0,1,1,2012/2013,SV Zulte-Waregem,Oud-Heverlee Leuven
1,1217,8571,8342,1,1,1,2012/2013,Club Brugge KV,KV Kortrijk
1,1218,9989,8635,1,1,1,2012/2013,RSC Anderlecht,Lierse SK
3,1219,9998,9986,2,3,1,2012/2013,Sporting Charleroi,RAEC Mons
3,1220,9984,9994,0,1,1,2012/2013,Sporting Lokeren,KSV Cercle Brugge
0,1221,8342,9984,4,0,1,2012/2013,KSV Cercle Brugge,Club Brugge KV
3,1222,9985,9991,1,2,1,2012/2013,KAA Gent,Standard de Liège
0,1223,9993,8571,2,1,1,2012/2013,KV Kortrijk,Beerschot AC
3,1224,9986,9987,1,2,1,2012/2013,KRC Genk,Sporting Charleroi
3,1225,10000,8635,2,3,1,2012/2013,RSC Anderlecht,SV Zulte-Waregem
1,1226,9994,1773,2,2,1,2012/2013,Oud-Heverlee Leuven,Sporting Lokeren
0,1227,8203,9998,3,0,1,2012/2013,RAEC Mons,KV Mechelen
1,1228,8475,9989,1,1,1,2012/2013,Lierse SK,Waasland-Beveren
0,1229,8635,9994,3,0,1,2012/2013,Sporting Lokeren,RSC Anderlecht
0,1230,9987,8203,2,1,1,2012/2013,KV Mechelen,KRC Genk
1,1231,9991,8342,2,2,1,2012/2013,Club Brugge KV,KAA Gent
0,1232,1773,8475,5,2,1,2012/2013,Waasland-Beveren,Oud-Heverlee Leuven
0,1233,8571,9985,2,1,1,2012/2013,Standard de Liège,KV Kortrijk
3,1234,9989,10000,1,4,1,2012/2013,SV Zulte-Waregem,Lierse SK
0,1235,9998,9993,1,0,1,2012/2013,Beerschot AC,RAEC Mons
0,1236,9984,9986,1,0,1,2012/2013,Sporting Charleroi,KSV Cercle Brugge
0,1237,8475,9989,2,0,1,2013/2014,Lierse SK,Waasland-Beveren
3,1238,9991,8573,0,1,1,2013/2014,KV Oostende,KAA Gent
0,1239,9989,9991,1,0,1,2013/2014,KAA Gent,Lierse SK
1,1240,8573,8475,0,0,1,2013/2014,Waasland-Beveren,KV Oostende
0,1241,9991,8475,2,1,1,2013/2014,Waasland-Beveren,KAA Gent
0,1242,8573,9989,2,0,1,2013/2014,Lierse SK,KV Oostende
3,1243,8475,9991,2,4,1,2013/2014,KAA Gent,Waasland-Beveren
3,1244,9989,8573,0,2,1,2013/2014,KV Oostende,Lierse SK
0,1245,9989,8475,4,2,1,2013/2014,Waasland-Beveren,Lierse SK
1,1246,8573,9991,1,1,1,2013/2014,KAA Gent,KV Oostende
3,1247,8475,8573,0,1,1,2013/2014,KV Oostende,Waasland-Beveren
0,1248,9991,9989,4,0,1,2013/2014,Lierse SK,KAA Gent
0,1249,9985,9986,3,0,1,2014/2015,Sporting Charleroi,Standard de Liège
3,1250,8475,8342,0,2,1,2014/2015,Club Brugge KV,Waasland-Beveren
1,1251,9984,9991,0,0,1,2014/2015,KAA Gent,KSV Cercle Brugge
0,1252,9989,8573,2,0,1,2014/2015,KV Oostende,Lierse SK
0,1253,10001,9994,1,0,1,2014/2015,Sporting Lokeren,KVC Westerlo
0,1254,8203,9987,3,1,1,2014/2015,KRC Genk,KV Mechelen
0,1255,8635,274581,3,1,1,2014/2015,Royal Excel Mouscron,RSC Anderlecht
0,1256,10000,8571,2,0,1,2014/2015,KV Kortrijk,SV Zulte-Waregem
0,1257,8342,9985,3,0,1,2014/2015,Standard de Liège,Club Brugge KV
1,1258,8635,9987,0,0,1,2014/2015,KRC Genk,RSC Anderlecht
3,1259,9986,8571,0,2,1,2014/2015,KV Kortrijk,Sporting Charleroi
1,1260,274581,8203,1,1,1,2014/2015,KV Mechelen,Royal Excel Mouscron
0,1261,9994,8573,3,1,1,2014/2015,KV Oostende,Sporting Lokeren
0,1262,9989,10000,3,1,1,2014/2015,SV Zulte-Waregem,Lierse SK
1,1263,10001,9991,0,0,1,2014/2015,KAA Gent,KVC Westerlo
0,1264,8475,9984,1,0,1,2014/2015,KSV Cercle Brugge,Waasland-Beveren
3,1265,9985,10000,1,2,1,2014/2015,SV Zulte-Waregem,Standard de Liège
0,1266,9987,10001,3,1,1,2014/2015,KVC Westerlo,KRC Genk
1,1267,9991,9986,2,2,1,2014/2015,Sporting Charleroi,KAA Gent
1,1268,8573,274581,0,0,1,2014/2015,Royal Excel Mouscron,KV Oostende
3,1269,9994,8342,1,3,1,2014/2015,Club Brugge KV,Sporting Lokeren
0,1270,8571,8475,2,1,1,2014/2015,Waasland-Beveren,KV Kortrijk
1,1271,8203,8635,1,1,1,2014/2015,RSC Anderlecht,KV Mechelen
3,1272,9984,9989,1,2,1,2014/2015,Lierse SK,KSV Cercle Brugge
1,1273,8342,9991,2,2,1,2014/2015,KAA Gent,Club Brugge KV
3,1274,8635,9985,0,2,1,2014/2015,Standard de Liège,RSC Anderlecht
0,1275,9986,8573,2,0,1,2014/2015,KV Oostende,Sporting Charleroi
3,1276,10000,9984,1,2,1,2014/2015,KSV Cercle Brugge,SV Zulte-Waregem
1,1277,274581,9994,2,2,1,2014/2015,Sporting Lokeren,Royal Excel Mouscron
3,1278,9989,8203,0,1,1,2014/2015,KV Mechelen,Lierse SK
0,1279,10001,8571,2,1,1,2014/2015,KV Kortrijk,KVC Westerlo
3,1280,8475,9987,0,1,1,2014/2015,KRC Genk,Waasland-Beveren
0,1281,9987,9989,3,0,1,2014/2015,Lierse SK,KRC Genk
0,1282,9991,8475,4,1,1,2014/2015,Waasland-Beveren,KAA Gent
0,1283,8573,10001,4,0,1,2014/2015,KVC Westerlo,KV Oostende
3,1284,274581,8342,1,4,1,2014/2015,Club Brugge KV,Royal Excel Mouscron
0,1285,9994,9986,5,2,1,2014/2015,Sporting Charleroi,Sporting Lokeren
3,1286,8571,8635,2,3,1,2014/2015,RSC Anderlecht,KV Kortrijk
1,1287,8203,10000,1,1,1,2014/2015,SV Zulte-Waregem,KV Mechelen
3,1288,9984,9985,0,1,1,2014/2015,Standard de Liège,KSV Cercle Brugge
1,1289,8635,9994,1,1,1,2014/2015,Sporting Lokeren,RSC Anderlecht
0,1290,9985,8203,2,0,1,2014/2015,KV Mechelen,Standard de Liège
1,1291,9986,8342,0,0,1,2014/2015,Club Brugge KV,Sporting Charleroi
0,1292,10000,9987,2,0,1,2014/2015,KRC Genk,SV Zulte-Waregem
3,1293,9989,9991,0,1,1,2014/2015,KAA Gent,Lierse SK
3,1294,10001,274581,1,3,1,2014/2015,Royal Excel Mouscron,KVC Westerlo
0,1295,8475,8573,1,0,1,2014/2015,KV Oostende,Waasland-Beveren
3,1296,9984,8571,0,4,1,2014/2015,KV Kortrijk,KSV Cercle Brugge
0,1297,8342,10001,5,0,1,2014/2015,KVC Westerlo,Club Brugge KV
3,1298,9987,9985,0,2,1,2014/2015,Standard de Liège,KRC Genk
3,1299,9991,8635,0,2,1,2014/2015,RSC Anderlecht,KAA Gent
3,1300,8573,10000,1,3,1,2014/2015,SV Zulte-Waregem,KV Oostende
3,1301,274581,9986,0,2,1,2014/2015,Sporting Charleroi,Royal Excel Mouscron
0,1302,9994,8475,3,0,1,2014/2015,Waasland-Beveren,Sporting Lokeren
0,1303,8571,9989,1,0,1,2014/2015,Lierse SK,KV Kortrijk
1,1304,8203,9984,1,1,1,2014/2015,KSV Cercle Brugge,KV Mechelen
0,1305,274581,9989,2,1,1,2014/2015,Lierse SK,Royal Excel Mouscron
1,1306,9994,10001,0,0,1,2014/2015,KVC Westerlo,Sporting Lokeren
0,1307,8571,10000,3,1,1,2014/2015,SV Zulte-Waregem,KV Kortrijk
0,1308,8342,8475,4,2,1,2014/2015,Waasland-Beveren,Club Brugge KV
0,1309,9987,8203,3,0,1,2014/2015,KV Mechelen,KRC Genk
0,1310,9991,9984,4,0,1,2014/2015,KSV Cercle Brugge,KAA Gent
0,1311,8573,9985,3,2,1,2014/2015,Standard de Liège,KV Oostende
0,1312,9986,8635,3,1,1,2014/2015,RSC Anderlecht,Sporting Charleroi
1,1313,8635,8342,2,2,1,2014/2015,Club Brugge KV,RSC Anderlecht
3,1314,9985,8571,0,2,1,2014/2015,KV Kortrijk,Standard de Liège
0,1315,10000,9991,2,1,1,2014/2015,KAA Gent,SV Zulte-Waregem
1,1316,8203,8573,0,0,1,2014/2015,KV Oostende,KV Mechelen
1,1317,9989,9994,1,1,1,2014/2015,Sporting Lokeren,Lierse SK
3,1318,10001,9986,2,3,1,2014/2015,Sporting Charleroi,KVC Westerlo
0,1319,8475,274581,2,1,1,2014/2015,Royal Excel Mouscron,Waasland-Beveren
3,1320,9984,9987,0,1,1,2014/2015,KRC Genk,KSV Cercle Brugge
0,1321,8342,10000,2,1,1,2014/2015,SV Zulte-Waregem,Club Brugge KV
1,1322,9991,9987,0,0,1,2014/2015,KRC Genk,KAA Gent
0,1323,8573,9989,2,1,1,2014/2015,Lierse SK,KV Oostende
3,1324,9986,9985,0,1,1,2014/2015,Standard de Liège,Sporting Charleroi
0,1325,274581,8635,4,2,1,2014/2015,RSC Anderlecht,Royal Excel Mouscron
1,1326,9994,9984,0,0,1,2014/2015,KSV Cercle Brugge,Sporting Lokeren
0,1327,8571,8203,3,0,1,2014/2015,KV Mechelen,KV Kortrijk
3,1328,10001,8475,1,2,1,2014/2015,Waasland-Beveren,KVC Westerlo
0,1329,8635,8573,3,0,1,2014/2015,KV Oostende,RSC Anderlecht
3,1330,9985,8342,1,3,1,2014/2015,Club Brugge KV,Standard de Liège
0,1331,9987,8571,3,0,1,2014/2015,KV Kortrijk,KRC Genk
0,1332,10000,9994,1,0,1,2014/2015,Sporting Lokeren,SV Zulte-Waregem
1,1333,8203,9991,0,0,1,2014/2015,KAA Gent,KV Mechelen
1,1334,9989,10001,3,3,1,2014/2015,KVC Westerlo,Lierse SK
3,1335,8475,9986,1,3,1,2014/2015,Sporting Charleroi,Waasland-Beveren
0,1336,9984,274581,2,1,1,2014/2015,Royal Excel Mouscron,KSV Cercle Brugge
0,1337,8342,9989,1,0,1,2014/2015,Lierse SK,Club Brugge KV
1,1338,9987,9984,1,1,1,2014/2015,KSV Cercle Brugge,KRC Genk
0,1339,9991,8203,3,1,1,2014/2015,KV Mechelen,KAA Gent
3,1340,8573,8635,0,2,1,2014/2015,RSC Anderlecht,KV Oostende
3,1341,9986,10001,2,3,1,2014/2015,KVC Westerlo,Sporting Charleroi
0,1342,274581,8475,1,0,1,2014/2015,Waasland-Beveren,Royal Excel Mouscron
0,1343,9994,10000,2,1,1,2014/2015,SV Zulte-Waregem,Sporting Lokeren
3,1344,8571,9985,2,3,1,2014/2015,Standard de Liège,KV Kortrijk
0,1345,8342,9987,4,1,1,2014/2015,KRC Genk,Club Brugge KV
3,1346,9991,9985,1,2,1,2014/2015,Standard de Liège,KAA Gent
0,1347,8573,9984,2,0,1,2014/2015,KSV Cercle Brugge,KV Oostende
0,1348,9986,9989,6,0,1,2014/2015,Lierse SK,Sporting Charleroi
3,1349,274581,10000,0,1,1,2014/2015,SV Zulte-Waregem,Royal Excel Mouscron
3,1350,9994,8571,1,2,1,2014/2015,KV Kortrijk,Sporting Lokeren
1,1351,10001,8203,1,1,1,2014/2015,KV Mechelen,KVC Westerlo
3,1352,8475,8635,0,2,1,2014/2015,RSC Anderlecht,Waasland-Beveren
0,1353,8635,10001,4,0,1,2014/2015,KVC Westerlo,RSC Anderlecht
0,1354,9985,9994,2,0,1,2014/2015,Sporting Lokeren,Standard de Liège
1,1355,9987,8573,1,1,1,2014/2015,KV Oostende,KRC Genk
3,1356,10000,9986,1,3,1,2014/2015,Sporting Charleroi,SV Zulte-Waregem
3,1357,8571,9991,2,3,1,2014/2015,KAA Gent,KV Kortrijk
0,1358,8203,274581,1,0,1,2014/2015,Royal Excel Mouscron,KV Mechelen
3,1359,9989,8342,0,6,1,2014/2015,Club Brugge KV,Lierse SK
0,1360,9984,8475,1,0,1,2014/2015,Waasland-Beveren,KSV Cercle Brugge
1,1361,8342,8203,1,1,1,2014/2015,KV Mechelen,Club Brugge KV
0,1362,8635,9989,3,0,1,2014/2015,Lierse SK,RSC Anderlecht
3,1363,8573,8571,1,7,1,2014/2015,KV Kortrijk,KV Oostende
3,1364,9986,9984,0,2,1,2014/2015,KSV Cercle Brugge,Sporting Charleroi
3,1365,274581,9991,1,3,1,2014/2015,KAA Gent,Royal Excel Mouscron
1,1366,9994,9987,1,1,1,2014/2015,KRC Genk,Sporting Lokeren
1,1367,10001,9985,1,1,1,2014/2015,Standard de Liège,KVC Westerlo
3,1368,8475,10000,1,3,1,2014/2015,SV Zulte-Waregem,Waasland-Beveren
0,1369,9985,8635,2,0,1,2014/2015,RSC Anderlecht,Standard de Liège
0,1370,9987,274581,2,0,1,2014/2015,Royal Excel Mouscron,KRC Genk
0,1371,9991,8573,3,1,1,2014/2015,KV Oostende,KAA Gent
3,1372,10000,10001,1,3,1,2014/2015,KVC Westerlo,SV Zulte-Waregem
1,1373,8571,9986,0,0,1,2014/2015,Sporting Charleroi,KV Kortrijk
3,1374,8203,9994,0,1,1,2014/2015,Sporting Lokeren,KV Mechelen
1,1375,9989,8475,1,1,1,2014/2015,Waasland-Beveren,Lierse SK
3,1376,9984,8342,0,3,1,2014/2015,Club Brugge KV,KSV Cercle Brugge
0,1377,8342,8573,2,0,1,2014/2015,KV Oostende,Club Brugge KV
1,1378,8635,10000,0,0,1,2014/2015,SV Zulte-Waregem,RSC Anderlecht
0,1379,9986,9987,1,0,1,2014/2015,KRC Genk,Sporting Charleroi
3,1380,274581,8571,0,3,1,2014/2015,KV Kortrijk,Royal Excel Mouscron
1,1381,9994,9991,3,3,1,2014/2015,KAA Gent,Sporting Lokeren
3,1382,9989,9985,2,3,1,2014/2015,Standard de Liège,Lierse SK
0,1383,10001,9984,1,0,1,2014/2015,KSV Cercle Brugge,KVC Westerlo
1,1384,8475,8203,2,2,1,2014/2015,KV Mechelen,Waasland-Beveren
0,1385,9985,274581,3,0,1,2014/2015,Royal Excel Mouscron,Standard de Liège
0,1386,9987,8475,1,0,1,2014/2015,Waasland-Beveren,KRC Genk
0,1387,9991,10001,4,0,1,2014/2015,KVC Westerlo,KAA Gent
3,1388,8573,9994,0,1,1,2014/2015,Sporting Lokeren,KV Oostende
3,1389,10000,9989,2,3,1,2014/2015,Lierse SK,SV Zulte-Waregem
0,1390,8571,8342,2,0,1,2014/2015,Club Brugge KV,KV Kortrijk
1,1391,8203,9986,0,0,1,2014/2015,Sporting Charleroi,KV Mechelen
3,1392,9984,8635,0,2,1,2014/2015,RSC Anderlecht,KSV Cercle Brugge
1,1393,8635,8203,1,1,1,2014/2015,KV Mechelen,RSC Anderlecht
1,1394,8342,9994,1,1,1,2014/2015,Sporting Lokeren,Club Brugge KV
1,1395,9986,9991,0,0,1,2014/2015,KAA Gent,Sporting Charleroi
1,1396,10000,9985,1,1,1,2014/2015,Standard de Liège,SV Zulte-Waregem
3,1397,274581,8573,0,1,1,2014/2015,KV Oostende,Royal Excel Mouscron
0,1398,9989,9984,2,1,1,2014/2015,KSV Cercle Brugge,Lierse SK
3,1399,10001,9987,1,2,1,2014/2015,KRC Genk,KVC Westerlo
0,1400,8475,8571,1,0,1,2014/2015,KV Kortrijk,Waasland-Beveren
0,1401,9985,8475,3,2,1,2014/2015,Waasland-Beveren,Standard de Liège
3,1402,9987,8635,0,1,1,2014/2015,RSC Anderlecht,KRC Genk
0,1403,9991,8342,2,1,1,2014/2015,Club Brugge KV,KAA Gent
3,1404,8573,9986,1,3,1,2014/2015,Sporting Charleroi,KV Oostende
0,1405,9994,274581,1,0,1,2014/2015,Royal Excel Mouscron,Sporting Lokeren
0,1406,8571,10001,6,0,1,2014/2015,KVC Westerlo,KV Kortrijk
0,1407,8203,9989,2,1,1,2014/2015,Lierse SK,KV Mechelen
1,1408,9984,10000,2,2,1,2014/2015,SV Zulte-Waregem,KSV Cercle Brugge
0,1409,8342,274581,3,0,1,2014/2015,Royal Excel Mouscron,Club Brugge KV
0,1410,8635,8571,2,0,1,2014/2015,KV Kortrijk,RSC Anderlecht
0,1411,9985,9984,1,0,1,2014/2015,KSV Cercle Brugge,Standard de Liège
0,1412,9986,9994,1,0,1,2014/2015,Sporting Lokeren,Sporting Charleroi
3,1413,10000,8203,2,3,1,2014/2015,KV Mechelen,SV Zulte-Waregem
3,1414,9989,9987,0,2,1,2014/2015,KRC Genk,Lierse SK
0,1415,10001,8573,3,0,1,2014/2015,KV Oostende,KVC Westerlo
3,1416,8475,9991,0,1,1,2014/2015,KAA Gent,Waasland-Beveren
0,1417,8342,9986,1,0,1,2014/2015,Sporting Charleroi,Club Brugge KV
0,1418,9987,10000,3,2,1,2014/2015,SV Zulte-Waregem,KRC Genk
0,1419,9991,9989,2,1,1,2014/2015,Lierse SK,KAA Gent
0,1420,8573,8475,4,3,1,2014/2015,Waasland-Beveren,KV Oostende
0,1421,274581,10001,1,0,1,2014/2015,KVC Westerlo,Royal Excel Mouscron
3,1422,9994,8635,1,2,1,2014/2015,RSC Anderlecht,Sporting Lokeren
0,1423,8571,9984,1,0,1,2014/2015,KSV Cercle Brugge,KV Kortrijk
0,1424,8203,9985,1,0,1,2014/2015,Standard de Liège,KV Mechelen
0,1425,8635,9986,1,0,1,2014/2015,Sporting Charleroi,RSC Anderlecht
3,1426,9985,9991,0,1,1,2014/2015,KAA Gent,Standard de Liège
1,1427,9987,9994,0,0,1,2014/2015,Sporting Lokeren,KRC Genk
1,1428,10000,8342,1,1,1,2014/2015,Club Brugge KV,SV Zulte-Waregem
3,1429,8203,8571,1,2,1,2014/2015,KV Kortrijk,KV Mechelen
1,1430,9989,274581,2,2,1,2014/2015,Royal Excel Mouscron,Lierse SK
1,1431,8475,10001,1,1,1,2014/2015,KVC Westerlo,Waasland-Beveren
3,1432,9984,8573,0,1,1,2014/2015,KV Oostende,KSV Cercle Brugge
0,1433,9986,274581,2,0,1,2014/2015,Royal Excel Mouscron,Sporting Charleroi
3,1434,8635,9991,1,2,1,2014/2015,KAA Gent,RSC Anderlecht
3,1435,10000,8573,1,4,1,2014/2015,KV Oostende,SV Zulte-Waregem
0,1436,9985,9987,1,0,1,2014/2015,KRC Genk,Standard de Liège
3,1437,10001,8342,1,3,1,2014/2015,Club Brugge KV,KVC Westerlo
3,1438,9984,8203,2,3,1,2014/2015,KV Mechelen,KSV Cercle Brugge
1,1439,8475,9994,0,0,1,2014/2015,Sporting Lokeren,Waasland-Beveren
1,1440,9989,8571,0,0,1,2014/2015,KV Kortrijk,Lierse SK
1,1441,8342,9984,1,1,1,2014/2015,KSV Cercle Brugge,Club Brugge KV
0,1442,9991,10000,3,1,1,2014/2015,SV Zulte-Waregem,KAA Gent
0,1443,8573,8203,2,0,1,2014/2015,KV Mechelen,KV Oostende
1,1444,9986,8475,2,2,1,2014/2015,Waasland-Beveren,Sporting Charleroi
0,1445,274581,9985,5,2,1,2014/2015,Standard de Liège,Royal Excel Mouscron
0,1446,9994,9989,2,0,1,2014/2015,Lierse SK,Sporting Lokeren
1,1447,8571,9987,1,1,1,2014/2015,KRC Genk,KV Kortrijk
1,1448,10001,8635,2,2,1,2014/2015,RSC Anderlecht,KVC Westerlo
0,1449,8635,8475,1,0,1,2014/2015,Waasland-Beveren,RSC Anderlecht
1,1450,9985,10001,2,2,1,2014/2015,KVC Westerlo,Standard de Liège
0,1451,9987,9991,3,2,1,2014/2015,KAA Gent,KRC Genk
1,1452,10000,274581,1,1,1,2014/2015,Royal Excel Mouscron,SV Zulte-Waregem
3,1453,8571,8573,0,2,1,2014/2015,KV Oostende,KV Kortrijk
0,1454,8203,8342,3,1,1,2014/2015,Club Brugge KV,KV Mechelen
3,1455,9989,9986,0,2,1,2014/2015,Sporting Charleroi,Lierse SK
0,1456,9984,9994,1,0,1,2014/2015,Sporting Lokeren,KSV Cercle Brugge
1,1457,8342,8635,2,2,1,2014/2015,RSC Anderlecht,Club Brugge KV
3,1458,9991,8571,0,1,1,2014/2015,KV Kortrijk,KAA Gent
1,1459,8573,9987,1,1,1,2014/2015,KRC Genk,KV Oostende
0,1460,9986,8203,2,0,1,2014/2015,KV Mechelen,Sporting Charleroi
0,1461,274581,9984,4,0,1,2014/2015,KSV Cercle Brugge,Royal Excel Mouscron
1,1462,9994,9985,1,1,1,2014/2015,Standard de Liège,Sporting Lokeren
1,1463,10001,10000,2,2,1,2014/2015,SV Zulte-Waregem,KVC Westerlo
0,1464,8475,9989,2,0,1,2014/2015,Lierse SK,Waasland-Beveren
3,1465,9985,8573,3,5,1,2014/2015,KV Oostende,Standard de Liège
1,1466,9987,8342,1,1,1,2014/2015,Club Brugge KV,KRC Genk
0,1467,9991,274581,1,0,1,2014/2015,Royal Excel Mouscron,KAA Gent
3,1468,10000,8475,1,4,1,2014/2015,Waasland-Beveren,SV Zulte-Waregem
3,1469,8571,9994,2,3,1,2014/2015,Sporting Lokeren,KV Kortrijk
0,1470,8203,10001,5,2,1,2014/2015,KVC Westerlo,KV Mechelen
1,1471,9989,8635,2,2,1,2014/2015,RSC Anderlecht,Lierse SK
0,1472,9984,9986,1,0,1,2014/2015,Sporting Charleroi,KSV Cercle Brugge
0,1473,8342,8571,5,0,1,2014/2015,KV Kortrijk,Club Brugge KV
0,1474,8635,9984,3,2,1,2014/2015,KSV Cercle Brugge,RSC Anderlecht
3,1475,8573,9991,1,3,1,2014/2015,KAA Gent,KV Oostende
0,1476,9986,10000,2,1,1,2014/2015,SV Zulte-Waregem,Sporting Charleroi
